                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6859,                 1.7223,                 1.3184,                0.46084,                0.37451,                0.34337,                0.17471,                  1.683,                 1.6146,                 1.3174,             8.3303e-05,             8.3303e-05,             8.3303e-05
                      2,                 1.6755,                 1.6813,                 1.3075,                0.46076,                0.37055,                0.34004,                0.17211,                 1.6916,                 1.6072,                 1.3193,             0.00015839,             0.00015839,             0.00015839
